game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100922	1	880543	Boyt, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880543	""	0	0	0	0	0	0	1	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1	1087954	Rodgers, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1087954	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1		TEAM		""	0	0	0	0	0	0	3*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	1		Totals		""	10	3	13	25	13	22	21	11*	9	22	4	3:00	3,600	8	11	""	""	""	0	0
101182	0	981678	Kell, Art	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981678	A	3	1	4	8	5	1	1	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	781188	Hayes, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=781188	M	4*	0	4	8*	4*	1	1	0	1	2	0	0:00	""	""	""	""	""	""	0	0
101182	0	1083643	Fleming, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083643	M	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	676207	Godoi, Diogo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=676207	D	0	0	0	0	0	0	0	0	""	""	1	1:00	""	""	""	""	""	""	0	0
101182	0	981671	Anderson, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981671	D	0	0	0	0	0	1*	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	880931	Hantverk, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880931	M	2	1	3	9*	5*	1	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	981679	Liebel, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981679	A	2*	0	2	6*	4	2	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	886520	Smith, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=886520	A	0	0	0	0	0	1	0	0	""	""	1*	0:30	""	""	""	""	""	""	0	0
101182	0	886519	McCormack, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=886519	G	0	0	0	0	0	1	0	0	""	""	1*	0:30*	3,540	10	10	1*-/	""	""	0	0
101182	0	981672	Celentani, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981672	D	0	0	0	0	0	4	1*	2	""	""	2*-	1:00*	""	""	""	""	""	""	0	0
101182	0	981670	Biscardi, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981670	""	2	2*	4	7	5*	2	0	1	""	""	1*	1:00*	""	""	""	""	""	""	0	0
101182	0	981685	Toresco, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981685	""	0	0	0	2*	2*	5*	0	0	9*	17	0	0:00	""	""	""	""	""	""	0	0
101182	0	880935	Rahn, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880935	""	0	0	0	0	0	2	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	781187	Hain, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=781187	""	1*	1*	2	3	2	1	0	0	""	""	1*	0:30*	""	""	""	""	""	""	0	0
101182	0	981683	Rushing, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=981683	""	0	0	0	0	0	3	2*	0	8	12	0	0:00	""	""	""	""	""	""	0	0
101182	0	781191	Wright, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=781191	""	0	0	0	0	0	1	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
101182	0	1083646	Jurgelevich, Kirk	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1083646	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
